DBLP.xml, Factory::create, 00:04:38.956_770
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_136
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_136
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_135
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_144
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_148
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_144
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_148
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_144
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_173
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_155
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_156
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_155
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_149
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_148
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_167
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_145
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_144
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_146
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_147
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_148
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_144
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_136
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_135
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_138
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_139
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_134
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_125
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_134
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_134
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_134
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_141
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_136
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_134
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_135
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_137
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_155
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_125
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_124
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_125
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_123
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_123
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_124
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_142
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_124
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_124
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_122
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_123
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_124
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_124
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_122
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_140
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_123
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_123
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_125
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_125
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_134
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_126
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_133
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_130
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_131
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_132
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_125
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_128
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_127
DBLP.xml, isDummyAncestorWithinMiniTree, 00:00:00.000_129
